time_ms,device_time_ms,ecg,upper,lower
43354,,402,3000,1000
43354,,395,3000,1000
43354,,401,3000,1000
43354,,402,3000,1000
43354,,389,3000,1000
43354,,402,3000,1000
43354,,410,3000,1000
43404,,403,3000,1000
43404,,403,3000,1000
43405,,404,3000,1000
43405,,460,3000,1000
43405,,408,3000,1000
43405,,405,3000,1000
43405,,406,3000,1000
43405,,408,3000,1000
43405,,404,3000,1000
43405,,405,3000,1000
43456,,403,3000,1000
43456,,401,3000,1000
43456,,401,3000,1000
43456,,399,3000,1000
43456,,405,3000,1000
43456,,401,3000,1000
43456,,406,3000,1000
43456,,401,3000,1000
43456,,403,3000,1000
43456,,407,3000,1000
43507,,368,3000,1000
43507,,425,3000,1000
43507,,400,3000,1000
43507,,411,3000,1000
43507,,402,3000,1000
43507,,408,3000,1000
43507,,406,3000,1000
43507,,377,3000,1000
43507,,396,3000,1000
43507,,422,3000,1000
43558,,406,3000,1000
43558,,405,3000,1000
43558,,403,3000,1000
43558,,404,3000,1000
43558,,409,3000,1000
43558,,402,3000,1000
43558,,404,3000,1000
43558,,410,3000,1000
43558,,401,3000,1000
43558,,403,3000,1000
43609,,401,3000,1000
43609,,403,3000,1000
43610,,402,3000,1000
43610,,406,3000,1000
43610,,447,3000,1000
43610,,400,3000,1000
43610,,407,3000,1000
43610,,400,3000,1000
43610,,406,3000,1000
43610,,404,3000,1000
43661,,406,3000,1000
43661,,405,3000,1000
43661,,413,3000,1000
43661,,409,3000,1000
43661,,407,3000,1000
43661,,403,3000,1000
43661,,401,3000,1000
43661,,400,3000,1000
43661,,402,3000,1000
43661,,402,3000,1000
43712,,403,3000,1000
43712,,425,3000,1000
43712,,402,3000,1000
43712,,406,3000,1000
43712,,403,3000,1000
43712,,397,3000,1000
43712,,349,3000,1000
43712,,397,3000,1000
43713,,403,3000,1000
43713,,405,3000,1000
43764,,399,3000,1000
43764,,404,3000,1000
43764,,407,3000,1000
43764,,402,3000,1000
43764,,400,3000,1000
43764,,407,3000,1000
43764,,404,3000,1000
43764,,407,3000,1000
43764,,402,3000,1000
43764,,384,3000,1000
43816,,401,3000,1000
43816,,404,3000,1000
43816,,410,3000,1000
43816,,405,3000,1000
43816,,403,3000,1000
43816,,410,3000,1000
43816,,404,3000,1000
43816,,403,3000,1000
43816,,405,3000,1000
43816,,405,3000,1000
43867,,405,3000,1000
43867,,403,3000,1000
43867,,417,3000,1000
43867,,407,3000,1000
43867,,408,3000,1000
43867,,403,3000,1000
43867,,405,3000,1000
43867,,401,3000,1000
43867,,406,3000,1000
43867,,405,3000,1000
43918,,411,3000,1000
43918,,407,3000,1000
43918,,402,3000,1000
43918,,403,3000,1000
43918,,403,3000,1000
43918,,406,3000,1000
43919,,398,3000,1000
43919,,403,3000,1000
43919,,409,3000,1000
43919,,406,3000,1000
43970,,400,3000,1000
43970,,401,3000,1000
43970,,406,3000,1000
43970,,403,3000,1000
43970,,405,3000,1000
43970,,414,3000,1000
43970,,406,3000,1000
43970,,402,3000,1000
43970,,405,3000,1000
43970,,406,3000,1000
44021,,405,3000,1000
44021,,401,3000,1000
44021,,403,3000,1000
44021,,411,3000,1000
44021,,415,3000,1000
44021,,403,3000,1000
44021,,400,3000,1000
44021,,403,3000,1000
44021,,402,3000,1000
44021,,393,3000,1000
44073,,402,3000,1000
44073,,410,3000,1000
44073,,375,3000,1000
44073,,406,3000,1000
44073,,400,3000,1000
44073,,400,3000,1000
44073,,415,3000,1000
44073,,403,3000,1000
44073,,400,3000,1000
44073,,404,3000,1000
44125,,406,3000,1000
44125,,434,3000,1000
44125,,425,3000,1000
44125,,410,3000,1000
44125,,401,3000,1000
44125,,365,3000,1000
44125,,402,3000,1000
44125,,404,3000,1000
44125,,383,3000,1000
44125,,403,3000,1000
44177,,414,3000,1000
44177,,407,3000,1000
44177,,401,3000,1000
44177,,400,3000,1000
44177,,406,3000,1000
44177,,405,3000,1000
44177,,401,3000,1000
44177,,403,3000,1000
44177,,404,3000,1000
44177,,409,3000,1000
44229,,402,3000,1000
44229,,405,3000,1000
44229,,405,3000,1000
44229,,438,3000,1000
44229,,406,3000,1000
44229,,400,3000,1000
44229,,404,3000,1000
44229,,407,3000,1000
44229,,368,3000,1000
44229,,401,3000,1000
44281,,406,3000,1000
44281,,405,3000,1000
44281,,407,3000,1000
44281,,410,3000,1000
44281,,405,3000,1000
44281,,403,3000,1000
44281,,402,3000,1000
44281,,402,3000,1000
44281,,402,3000,1000
44281,,402,3000,1000
44333,,409,3000,1000
44333,,402,3000,1000
44333,,404,3000,1000
44333,,402,3000,1000
44333,,401,3000,1000
44333,,400,3000,1000
44333,,401,3000,1000
44333,,404,3000,1000
44333,,402,3000,1000
44333,,405,3000,1000
44384,,399,3000,1000
44384,,406,3000,1000
44385,,402,3000,1000
44385,,400,3000,1000
44385,,402,3000,1000
44385,,403,3000,1000
44385,,403,3000,1000
44385,,400,3000,1000
44385,,400,3000,1000
44385,,405,3000,1000
44436,,390,3000,1000
44436,,400,3000,1000
44436,,406,3000,1000
