time_ms,device_time_ms,ecg,upper,lower
1657,,445,3000,1000
1657,,432,3000,1000
1657,,442,3000,1000
1657,,479,3000,1000
1657,,455,3000,1000
1657,,439,3000,1000
1657,,431,3000,1000
1657,,440,3000,1000
1657,,438,3000,1000
1677,,442,3000,1000
1677,,443,3000,1000
1677,,445,3000,1000
1677,,431,3000,1000
1677,,443,3000,1000
1677,,448,3000,1000
1677,,441,3000,1000
1677,,492,3000,1000
1677,,433,3000,1000
1677,,401,3000,1000
1697,,450,3000,1000
1697,,445,3000,1000
1697,,435,3000,1000
1697,,444,3000,1000
1697,,438,3000,1000
1698,,443,3000,1000
1698,,423,3000,1000
1698,,450,3000,1000
1698,,425,3000,1000
1698,,443,3000,1000
1718,,447,3000,1000
1718,,442,3000,1000
1718,,434,3000,1000
1718,,447,3000,1000
1718,,442,3000,1000
1718,,403,3000,1000
1718,,471,3000,1000
1718,,438,3000,1000
1718,,443,3000,1000
1718,,442,3000,1000
1738,,439,3000,1000
1738,,445,3000,1000
1738,,442,3000,1000
1738,,444,3000,1000
1738,,443,3000,1000
1738,,438,3000,1000
1738,,423,3000,1000
1738,,383,3000,1000
1738,,435,3000,1000
1738,,445,3000,1000
1758,,445,3000,1000
1758,,439,3000,1000
1758,,449,3000,1000
1759,,439,3000,1000
1759,,439,3000,1000
1759,,453,3000,1000
1759,,439,3000,1000
1759,,448,3000,1000
1759,,441,3000,1000
1759,,444,3000,1000
1779,,445,3000,1000
1779,,441,3000,1000
1779,,447,3000,1000
1779,,446,3000,1000
1779,,428,3000,1000
1779,,451,3000,1000
1779,,445,3000,1000
1779,,446,3000,1000
1779,,445,3000,1000
1779,,449,3000,1000
1802,,400,3000,1000
1802,,442,3000,1000
1802,,446,3000,1000
1802,,441,3000,1000
1802,,440,3000,1000
1802,,441,3000,1000
1802,,442,3000,1000
1802,,377,3000,1000
1802,,444,3000,1000
1802,,442,3000,1000
1826,,455,3000,1000
1826,,445,3000,1000
1826,,442,3000,1000
1826,,441,3000,1000
1826,,443,3000,1000
1826,,442,3000,1000
1826,,430,3000,1000
1826,,445,3000,1000
1826,,438,3000,1000
1826,,448,3000,1000
1849,,447,3000,1000
1849,,442,3000,1000
1849,,432,3000,1000
1849,,441,3000,1000
1849,,439,3000,1000
1849,,439,3000,1000
1850,,450,3000,1000
1850,,442,3000,1000
1850,,446,3000,1000
1850,,454,3000,1000
1871,,440,3000,1000
1871,,445,3000,1000
1871,,443,3000,1000
1871,,444,3000,1000
1871,,426,3000,1000
1871,,510,3000,1000
1871,,442,3000,1000
1871,,441,3000,1000
1871,,446,3000,1000
1871,,441,3000,1000
1892,,448,3000,1000
1892,,446,3000,1000
1892,,443,3000,1000
1892,,425,3000,1000
1892,,438,3000,1000
1892,,454,3000,1000
1892,,441,3000,1000
1893,,461,3000,1000
1893,,442,3000,1000
1893,,417,3000,1000
1913,,445,3000,1000
1913,,441,3000,1000
1913,,441,3000,1000
1914,,445,3000,1000
1914,,437,3000,1000
1914,,437,3000,1000
1914,,439,3000,1000
1914,,422,3000,1000
1914,,438,3000,1000
1914,,446,3000,1000
1934,,437,3000,1000
1934,,423,3000,1000
1934,,439,3000,1000
1934,,445,3000,1000
1934,,446,3000,1000
1934,,446,3000,1000
1935,,441,3000,1000
1935,,446,3000,1000
1935,,444,3000,1000
1935,,444,3000,1000
1955,,444,3000,1000
1955,,423,3000,1000
1956,,431,3000,1000
1956,,445,3000,1000
1956,,443,3000,1000
1956,,445,3000,1000
1956,,445,3000,1000
1956,,446,3000,1000
1956,,442,3000,1000
1956,,445,3000,1000
1977,,443,3000,1000
1977,,445,3000,1000
1977,,410,3000,1000
1977,,443,3000,1000
1977,,437,3000,1000
1977,,426,3000,1000
1977,,446,3000,1000
1977,,443,3000,1000
1977,,440,3000,1000
1977,,443,3000,1000
1998,,441,3000,1000
1998,,462,3000,1000
1998,,442,3000,1000
1998,,439,3000,1000
1998,,449,3000,1000
1998,,445,3000,1000
1998,,442,3000,1000
1998,,439,3000,1000
1998,,441,3000,1000
1998,,435,3000,1000
2019,,441,3000,1000
2019,,446,3000,1000
2019,,445,3000,1000
2019,,446,3000,1000
2019,,432,3000,1000
2019,,441,3000,1000
2019,,443,3000,1000
2019,,449,3000,1000
2019,,438,3000,1000
2019,,444,3000,1000
2041,,441,3000,1000
2041,,438,3000,1000
2041,,445,3000,1000
2041,,435,3000,1000
2041,,445,3000,1000
2041,,439,3000,1000
2041,,433,3000,1000
2041,,443,3000,1000
2041,,457,3000,1000
2041,,451,3000,1000
2063,,441,3000,1000
2063,,433,3000,1000
2063,,426,3000,1000
2063,,441,3000,1000
2063,,438,3000,1000
2063,,447,3000,1000
2063,,433,3000,1000
2063,,445,3000,1000
2063,,438,3000,1000
2063,,442,3000,1000
2085,,443,3000,1000
2085,,447,3000,1000
2085,,435,3000,1000
2085,,442,3000,1000
2085,,442,3000,1000
2085,,442,3000,1000
2085,,450,3000,1000
2085,,437,3000,1000
2085,,442,3000,1000
2085,,442,3000,1000
2107,,441,3000,1000
2107,,448,3000,1000
2107,,454,3000,1000
2107,,445,3000,1000
2107,,453,3000,1000
2107,,437,3000,1000
2108,,417,3000,1000
2108,,445,3000,1000
2108,,443,3000,1000
2108,,446,3000,1000
2129,,432,3000,1000
2129,,446,3000,1000
2129,,438,3000,1000
2129,,446,3000,1000
2129,,441,3000,1000
2129,,442,3000,1000
2129,,438,3000,1000
2129,,432,3000,1000
2129,,443,3000,1000
2130,,447,3000,1000
2151,,444,3000,1000
2151,,441,3000,1000
2151,,447,3000,1000
2151,,447,3000,1000
2151,,448,3000,1000
2151,,425,3000,1000
2151,,441,3000,1000
2151,,442,3000,1000
2151,,432,3000,1000
2151,,448,3000,1000
2173,,445,3000,1000
2173,,443,3000,1000
2173,,448,3000,1000
2173,,455,3000,1000
2173,,442,3000,1000
2173,,443,3000,1000
2173,,445,3000,1000
2173,,438,3000,1000
2173,,467,3000,1000
2173,,446,3000,1000
2195,,443,3000,1000
2195,,442,3000,1000
2195,,443,3000,1000
2195,,437,3000,1000
2195,,442,3000,1000
2195,,443,3000,1000
2195,,445,3000,1000
2195,,445,3000,1000
2195,,445,3000,1000
2195,,442,3000,1000
2217,,444,3000,1000
2217,,444,3000,1000
2217,,444,3000,1000
2217,,444,3000,1000
2217,,448,3000,1000
2217,,430,3000,1000
2217,,446,3000,1000
2217,,443,3000,1000
2217,,443,3000,1000
2217,,452,3000,1000
2228,,443,3000,1000
2228,,441,3000,1000
2228,,443,3000,1000
2228,,447,3000,1000
2228,,445,3000,1000
2228,,432,3000,1000
2228,,463,3000,1000
2228,,417,3000,1000
2228,,442,3000,1000
2228,,435,3000,1000
2250,,445,3000,1000
2250,,448,3000,1000
