time_ms,device_time_ms,ecg,upper,lower
22560,,0,3000,1000
22560,,0,3000,1000
22560,,0,3000,1000
22560,,0,3000,1000
22560,,0,3000,1000
22560,,0,3000,1000
22560,,0,3000,1000
22590,,0,3000,1000
22590,,0,3000,1000
22590,,0,3000,1000
22590,,0,3000,1000
22590,,0,3000,1000
22590,,0,3000,1000
22590,,0,3000,1000
22590,,0,3000,1000
22590,,0,3000,1000
22590,,0,3000,1000
22622,,0,3000,1000
22622,,0,3000,1000
22622,,0,3000,1000
22622,,0,3000,1000
22622,,0,3000,1000
22622,,0,3000,1000
22622,,0,3000,1000
22622,,0,3000,1000
22622,,0,3000,1000
22622,,0,3000,1000
22653,,0,3000,1000
22653,,0,3000,1000
22653,,0,3000,1000
22653,,0,3000,1000
22653,,0,3000,1000
22653,,0,3000,1000
22653,,0,3000,1000
22653,,0,3000,1000
22653,,0,3000,1000
22653,,0,3000,1000
22684,,0,3000,1000
22684,,0,3000,1000
22684,,0,3000,1000
22684,,0,3000,1000
22684,,0,3000,1000
22684,,0,3000,1000
22684,,0,3000,1000
22684,,0,3000,1000
22684,,0,3000,1000
22684,,0,3000,1000
22715,,0,3000,1000
22715,,0,3000,1000
22715,,0,3000,1000
22715,,0,3000,1000
22715,,0,3000,1000
22715,,0,3000,1000
22715,,0,3000,1000
22715,,0,3000,1000
22715,,0,3000,1000
22715,,0,3000,1000
22746,,0,3000,1000
22746,,0,3000,1000
22746,,0,3000,1000
22746,,0,3000,1000
22746,,0,3000,1000
22746,,0,3000,1000
22746,,0,3000,1000
22746,,0,3000,1000
22746,,0,3000,1000
22746,,0,3000,1000
22777,,0,3000,1000
22777,,0,3000,1000
22777,,0,3000,1000
22777,,0,3000,1000
22777,,0,3000,1000
22777,,0,3000,1000
22777,,0,3000,1000
22777,,0,3000,1000
22777,,0,3000,1000
22777,,0,3000,1000
22808,,0,3000,1000
22808,,0,3000,1000
22808,,0,3000,1000
22808,,0,3000,1000
22808,,0,3000,1000
22808,,0,3000,1000
22808,,0,3000,1000
22808,,0,3000,1000
22808,,0,3000,1000
22808,,0,3000,1000
22839,,0,3000,1000
22839,,0,3000,1000
22839,,0,3000,1000
22839,,0,3000,1000
22839,,0,3000,1000
22839,,0,3000,1000
22839,,0,3000,1000
